id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,year,month,day
7525410090,580000.0,0.30000000000000004,0.3684210526315789,0.16824395373291273,0.035744533572213855,0.0,0.0,0.0,0.5,0.4444444444444444,0.14027777777777778,0.2471042471042471,0.6956521739130466,0.0,0.37373737373735594,47.5748,-122.031,0.48434237995824636,0.11138394058446802,0.0,0.5454545454545454,0.23333333333333334
4174600331,384000.0,0.5000000000000001,0.47368421052631576,0.1882229232386961,0.003933384909809031,0.0,0.0,0.0,0.75,0.33333333333333326,0.09999999999999999,0.43243243243243246,0.756521739130438,0.0,0.5404040404040416,47.5552,-122.3,0.09394572025052192,0.01595043323825413,0.0,0.5454545454545454,0.5333333333333333
1788800610,105000.0,0.20000000000000004,0.05263157894736842,0.03259726603575184,0.007901380349362759,0.0,0.0,0.0,0.5,0.2222222222222222,0.05,0.0,0.5130434782608724,0.0,0.11111111111108585,47.3277,-122.343,0.02713987473903967,0.02880630751843281,0.0,0.7272727272727273,0.03333333333333333
1087900050,560000.0,0.20000000000000004,0.21052631578947367,0.15457413249211358,0.00971537929068773,0.0,0.0,0.0,1.0,0.33333333333333326,0.12777777777777777,0.23166023166023167,0.5478260869565226,0.0,0.1616161616161662,47.6616,-122.175,0.2797494780793319,0.03126850008072763,0.0,0.4545454545454545,0.06666666666666668
2481630180,1140000.0,0.30000000000000004,0.3157894736842105,0.29232386961093587,0.1292733824667128,0.5,0.0,0.0,1.0,0.5555555555555556,0.39305555555555555,0.0,0.2086956521739154,0.9707196029776675,0.35858585858585457,47.732,-122.134,0.651356993736952,0.1448825413056348,0.0,0.4545454545454545,0.8
8126300360,445000.0,0.20000000000000004,0.3157894736842105,0.13354363827549948,0.01075165926951423,0.0,0.0,0.0,0.5,0.4444444444444444,0.10972222222222223,0.20463320463320464,0.6869565217391305,0.0,0.2575757575757507,47.7072,-122.164,0.25678496868476,0.034860879392928264,0.0,0.5454545454545454,0.9666666666666667
3224800010,235000.0,0.20000000000000004,0.15789473684210525,0.11882229232386962,0.00824544973329533,0.0,0.0,0.0,0.75,0.33333333333333326,0.08333333333333333,0.22393822393822393,0.5130434782608724,0.0,0.005050505050519405,47.3117,-122.208,0.1649269311064718,0.025496474893708626,0.0,0.9090909090909091,0.3666666666666667
9541600015,660000.0,0.30000000000000004,0.3157894736842105,0.15562565720294427,0.015001628730811515,0.0,0.0,0.0,0.75,0.4444444444444444,0.21250000000000002,0.0,0.4956521739130437,0.0,0.020202020202020776,47.5956,-122.174,0.25469728601252606,0.048735939938647006,1.0,0.09090909090909091,0.3333333333333333
5693500760,570000.0,0.20000000000000004,0.05263157894736842,0.14300736067297581,0.0027403395903742005,0.25,0.0,0.0,0.75,0.33333333333333326,0.12638888888888888,0.19305019305019305,0.008695652173916102,0.0,0.5151515151515014,47.6597,-122.352,0.17118997912317327,0.008220763145148269,0.0,0.5454545454545454,0.2
4077800455,570000.0,0.30000000000000004,0.47368421052631576,0.202944269190326,0.009938311820513863,0.0,0.0,0.0,1.0,0.33333333333333326,0.16944444444444445,0.29343629343629346,0.4086956521739147,0.0,0.6262626262626441,47.7106,-122.285,0.1586638830897704,0.023010736774124105,1.0,0.1818181818181818,0.8333333333333334
7955080300,269950.0,0.20000000000000004,0.3684210526315789,0.10410094637223974,0.008227126511665784,0.0,0.0,0.0,0.5,0.33333333333333326,0.08333333333333333,0.16988416988416988,0.7043478260869591,0.0,0.28787878787881027,47.4267,-122.157,0.21085594989561587,0.022418734190840107,0.0,0.5454545454545454,0.43333333333333335
9521101455,548000.0,0.1,0.05263157894736842,0.09884332281808622,0.003283928498717374,0.0,0.0,0.0,0.75,0.33333333333333326,0.09583333333333334,0.11583011583011583,0.13913043478261145,0.0,0.5151515151515014,47.6638,-122.345,0.1795407098121086,0.010016952801248587,0.0,0.5454545454545454,0.7333333333333333
4055700167,760000.0,0.30000000000000004,0.47368421052631576,0.24290220820189273,0.01314792947595586,0.0,0.0,0.5,0.75,0.5555555555555556,0.20972222222222225,0.3281853281853282,0.6434782608695677,0.0,0.16666666666668561,47.7153,-122.257,0.44467640918580376,0.05400005381841667,0.0,0.6363636363636364,0.43333333333333335
1873100050,733000.0,0.4,0.4210526315789474,0.24710830704521558,0.0038550022395048653,0.5,0.0,0.0,0.5,0.4444444444444444,0.33333333333333337,0.0,0.913043478260871,0.0,0.2575757575757507,47.7048,-122.109,0.465553235908142,0.019155992680695334,1.0,0.2727272727272727,0.0
1189000645,650000.0,0.30000000000000004,0.2631578947368421,0.14721345951629863,0.0033979396555234333,0.25,0.0,0.0,0.75,0.4444444444444444,0.2013888888888889,0.0,0.1217391304347828,0.0,0.6111111111110858,47.6117,-122.297,0.1586638830897704,0.010743501426188042,0.0,0.8181818181818182,0.7
11520200,750000.0,0.30000000000000004,0.3684210526315789,0.2618296529968454,0.012708172156846775,0.5,0.0,0.0,0.5,0.5555555555555556,0.28611111111111115,0.18532818532818532,0.843478260869567,0.0,0.2575757575757507,47.6989,-122.111,0.48225469728601256,0.033592782950325605,0.0,0.8181818181818182,0.4666666666666667
5316100820,1195000.0,0.20000000000000004,0.47368421052631576,0.19137749737118823,0.0009996335355674092,0.5,0.0,0.0,0.5,0.5555555555555556,0.15000000000000002,0.305019305019305,0.8782608695652172,0.0,0.5606060606060623,47.6308,-122.279,0.2693110647181629,0.01175259673860395,1.0,0.0,0.7
952003340,380000.0,0.1,0.05263157894736842,0.02628811777076761,0.003330754509548434,0.0,0.0,0.0,0.5,0.2222222222222222,0.04166666666666667,0.0,0.15652173913043654,0.0,0.6313131313131066,47.566,-122.38,0.1649269311064718,0.014039879446746676,0.0,0.5454545454545454,0.26666666666666666
2490200055,560000.0,0.20000000000000004,0.5789473684210527,0.1829652996845426,0.0035119508123294917,0.5,0.0,0.0,0.5,0.4444444444444444,0.19444444444444448,0.15057915057915058,0.8347826086956545,0.0,0.681818181818187,47.5356,-122.384,0.21920668058455114,0.015267612076852698,0.0,0.6363636363636364,0.0
686300880,670000.0,0.20000000000000004,0.2631578947368421,0.21451104100946372,0.009609511787939248,0.25,0.0,0.0,0.5,0.4444444444444444,0.2902777777777778,0.0,0.5652173913043477,0.0,0.03535353535352215,47.6275,-122.12,0.40709812108559496,0.023972740971960605,1.0,0.2727272727272727,0.8666666666666667
3438500796,310000.0,0.20000000000000004,0.15789473684210525,0.05573080967402733,0.006429414878455963,0.0,0.0,0.0,0.75,0.2222222222222222,0.08055555555555556,0.0,0.7217391304347842,0.0,0.5303030303030027,47.5497,-122.355,0.17745302713987474,0.018452989613045586,1.0,0.2727272727272727,0.9666666666666667
5381000477,399500.0,0.30000000000000004,0.3684210526315789,0.21345951629863302,0.006977075613827924,0.5,0.0,0.0,0.5,0.4444444444444444,0.2888888888888889,0.0,0.9913043478260875,0.0,0.9444444444444571,47.4467,-122.287,0.11482254697286012,0.0358397018459717,1.0,0.0,0.9
5100401441,495000.0,0.30000000000000004,0.2631578947368421,0.12513144058885384,0.004860743515615456,0.5,0.0,0.0,0.5,0.33333333333333326,0.1375,0.09652509652509653,0.3304347826086982,0.9826302729528535,0.5757575757575637,47.6929,-122.321,0.16701461377870566,0.015227248264356064,1.0,0.36363636363636365,0.16666666666666669
6817800910,459800.0,0.20000000000000004,0.2631578947368421,0.12197686645636172,0.015699947066248623,0.0,0.0,0.0,0.5,0.33333333333333326,0.16805555555555557,0.0,0.7304347826086968,0.0,0.3686868686868934,47.6359,-122.035,0.11899791231732779,0.03885016952801249,0.0,0.9090909090909091,0.5666666666666667
2171400199,277554.0,0.4,0.3157894736842105,0.19137749737118823,0.012583981432468748,0.0,0.0,0.0,0.5,0.33333333333333326,0.25972222222222224,0.0,0.5304347826086975,0.0,0.8939393939393767,47.4939,-122.256,0.1795407098121086,0.03549997309079167,0.0,0.7272727272727273,0.1
5347200165,265000.0,0.20000000000000004,0.05263157894736842,0.056782334384858045,0.004236736023453723,0.0,0.0,0.0,0.5,0.2222222222222222,0.06805555555555555,0.03861003861003861,0.4086956521739147,0.0,0.6313131313131066,47.5187,-122.377,0.08559498956158665,0.0010494591249125451,0.0,0.8181818181818182,0.03333333333333333
3374500240,365000.0,0.20000000000000004,0.3684210526315789,0.20399579390115669,0.00718881061932489,0.5,0.0,0.0,0.75,0.4444444444444444,0.2763888888888889,0.0,0.7826086956521756,0.0,0.1515151515151274,47.4096,-122.17,0.3528183716075156,0.022919918196006674,0.0,0.9999999999999999,0.5333333333333333
1441600160,1300000.0,0.30000000000000004,0.47368421052631576,0.3774973711882229,0.013623315281566838,0.5,0.0,0.0,0.5,0.7777777777777777,0.5055555555555555,0.0,0.913043478260871,0.0,0.37373737373735594,47.5985,-122.026,0.7682672233820459,0.04641165706904903,0.0,0.5454545454545454,0.7333333333333333
5152960710,740000.0,0.4,0.894736842105263,0.5514195583596214,0.031594323873121874,0.0,0.0,0.5,0.5,0.7777777777777777,0.5569444444444445,0.4957528957528958,0.7304347826086968,0.0,0.01010101010103881,47.3466,-122.323,0.5323590814196242,0.04141999892363167,0.0,0.36363636363636365,0.43333333333333335
2895550330,290000.0,0.20000000000000004,0.3684210526315789,0.11251314405888538,0.006321511462193085,0.5,0.0,0.0,0.5,0.33333333333333326,0.15555555555555556,0.0,0.8695652173913047,0.0,0.0,47.3303,-122.271,0.2066805845511482,0.021271729185727357,1.0,0.36363636363636365,0.16666666666666669
3897100640,825000.0,0.20000000000000004,0.3157894736842105,0.20925341745531018,0.0074687487275540525,0.5,0.0,0.0,0.75,0.5555555555555556,0.14861111111111114,0.3745173745173745,0.7826086956521756,0.0,0.1616161616161662,47.6704,-122.183,0.3778705636743215,0.030319950487056675,0.0,0.9090909090909091,0.06666666666666668
6070500055,599000.0,0.30000000000000004,0.3157894736842105,0.1819137749737119,0.02981798933181318,0.5,0.0,0.0,0.75,0.4444444444444444,0.12777777777777777,0.33204633204633205,0.6695652173913054,0.0,0.02525252525254018,47.5689,-122.126,0.430062630480167,0.09769388084602551,0.0,0.36363636363636365,0.16666666666666669
2695600375,354000.0,0.1,0.05263157894736842,0.03364879074658255,0.004669367645262429,0.0,0.0,0.0,0.5,0.33333333333333326,0.05138888888888889,0.0,0.4260869565217398,0.0,0.6313131313131066,47.5311,-122.38,0.10855949895615866,0.014594881868575427,0.0,0.9090909090909091,0.3
2645500021,339275.0,0.20000000000000004,0.15789473684210525,0.11146161934805468,0.006740909646158231,0.0,0.0,0.0,0.5,0.33333333333333326,0.08333333333333333,0.1969111969111969,0.5565217391304351,0.0,0.6666666666666856,47.7753,-122.353,0.1837160751565762,0.02256337118561972,0.0,0.8181818181818182,0.26666666666666666
3575303970,340000.0,0.20000000000000004,0.05263157894736842,0.050473186119873815,0.006985219267885499,0.0,0.0,0.0,0.75,0.33333333333333326,0.07361111111111111,0.0,0.6521739130434803,0.0,0.3686868686868934,47.6169,-122.062,0.10855949895615866,0.0222471879877294,0.0,0.5454545454545454,0.5
7309100070,600000.0,0.30000000000000004,0.21052631578947367,0.12302839116719244,0.007290606295044586,0.0,0.0,0.0,0.75,0.4444444444444444,0.16944444444444445,0.0,0.6521739130434803,0.0,0.2575757575757507,47.651,-122.119,0.35908141962421714,0.025079382164576718,0.0,0.9999999999999999,0.3666666666666667
2459950010,258000.0,0.20000000000000004,0.2631578947368421,0.09043112513144058,0.006679832240726414,0.0,0.0,0.0,0.5,0.33333333333333326,0.12638888888888888,0.0,0.8347826086956545,0.0,0.28787878787881027,47.434,-122.154,0.19206680584551147,0.021709003821107582,0.0,0.5454545454545454,0.7
1246700251,857000.0,0.30000000000000004,0.47368421052631576,0.3354363827549947,0.028915061688179484,0.5,0.0,0.0,0.5,0.5555555555555556,0.45000000000000007,0.0,0.7913043478260882,0.0,0.1616161616161662,47.6907,-122.161,0.18789144050104387,0.07438377912921802,0.0,0.36363636363636365,0.8666666666666667
6130500060,370000.0,0.20000000000000004,0.3684210526315789,0.11777076761303892,0.001175740054562482,1.0,0.0,0.0,0.5,0.4444444444444444,0.16249999999999998,0.0,0.930434782608696,0.0,0.6666666666666856,47.7107,-122.332,0.19624217118997914,0.0032862870674344766,0.0,0.5454545454545454,0.6666666666666666
3905040070,540000.0,0.20000000000000004,0.3684210526315789,0.11987381703470032,0.004588949061443869,0.5,0.0,0.0,0.5,0.4444444444444444,0.1652777777777778,0.0,0.7913043478260882,0.0,0.14141414141414543,47.5707,-121.999,0.25678496868476,0.014329153436305905,1.0,0.36363636363636365,0.1
9275700765,870000.0,0.30000000000000004,0.3684210526315789,0.29547844374342797,0.011818477951056639,0.5,0.0,0.25,0.5,0.5555555555555556,0.2763888888888889,0.3359073359073359,0.8521739130434796,0.0,0.6313131313131066,47.5858,-122.379,0.29227557411273486,0.016121979441364835,0.0,0.4545454545454545,0.3
3869900146,306500.0,0.1,0.05263157894736842,0.03259726603575184,0.0002585610163280263,0.5,0.0,0.0,0.5,0.33333333333333326,0.05,0.0,0.9217391304347835,0.0,0.681818181818187,47.5396,-122.387,0.06680584551148225,0.00040700177600774996,0.0,0.8181818181818182,0.9666666666666667
3904901520,447000.0,0.20000000000000004,0.3157894736842105,0.09568874868559413,0.004101347774746528,0.5,0.0,0.0,0.5,0.33333333333333326,0.13333333333333336,0.0,0.7391304347826093,0.0,0.14141414141414543,47.5662,-122.017,0.18789144050104387,0.013017329530165222,0.0,0.8181818181818182,0.9666666666666667
7284900030,850000.0,0.30000000000000004,0.5263157894736841,0.26919032597266035,0.006215643959444603,0.5,0.0,1.0,0.5,0.5555555555555556,0.3625,0.0,0.20000000000000284,1.0,0.8888888888889142,47.768,-122.388,0.2734864300626305,0.019408266508799312,0.0,0.36363636363636365,0.7
6453550090,861111.0,0.30000000000000004,0.3684210526315789,0.3280757097791798,0.006567856997434748,0.5,0.0,0.0,0.5,0.6666666666666667,0.44027777777777777,0.0,0.9391304347826086,0.0,0.3686868686868934,47.606,-122.052,0.6576200417536534,0.02148027555029331,1.0,0.36363636363636365,0.13333333333333333
2591700037,746000.0,0.20000000000000004,0.21052631578947367,0.14511041009463724,0.011892788794332016,0.0,0.0,0.0,0.75,0.33333333333333326,0.08611111111111112,0.3127413127413127,0.452173913043481,0.0,0.015151515151501371,47.5995,-122.198,0.25052192066805845,0.03657970507507669,1.0,0.09090909090909091,0.3666666666666667
1176000390,448000.0,0.1,0.15789473684210525,0.1156677181913775,0.00319842013111283,0.0,0.0,0.0,0.75,0.33333333333333326,0.05694444444444445,0.2857142857142857,0.3478260869565233,0.0,0.5353535353535221,47.6711,-122.403,0.221294363256785,0.0185471718422044,0.0,0.4545454545454545,0.3666666666666667
7130300690,308000.0,0.1,0.05263157894736842,0.05783385909568874,0.005712773321389307,0.0,0.0,0.5,0.75,0.33333333333333326,0.08333333333333333,0.0,0.3652173913043484,0.9766749379652605,0.5909090909090651,47.5128,-122.251,0.29018789144050106,0.020144906086862924,0.0,0.8181818181818182,0.9
2597000130,570000.0,0.20000000000000004,0.2631578947368421,0.14721345951629863,0.010475792988313855,0.0,0.0,0.0,0.5,0.4444444444444444,0.10833333333333332,0.25868725868725867,0.5565217391304351,0.0,0.7777777777777715,47.7657,-122.272,0.2755741127348643,0.026451751789462356,1.0,0.2727272727272727,0.9666666666666667
50300220,363000.0,0.30000000000000004,0.3684210526315789,0.17350157728706625,0.008798200252453274,0.5,0.0,0.0,0.5,0.4444444444444444,0.2361111111111111,0.0,0.9043478260869584,0.0,0.20707070707072717,47.3673,-122.072,0.3778705636743215,0.029041763091329855,1.0,0.09090909090909091,0.3666666666666667
3276930050,699950.0,0.20000000000000004,0.3684210526315789,0.29863301787592006,0.03621890142106764,0.5,0.0,0.0,0.75,0.5555555555555556,0.4013888888888889,0.0,0.7652173913043505,0.0,0.37373737373735594,47.5855,-121.987,0.47390396659707723,0.10396036273612831,0.0,0.5454545454545454,0.9
2767603250,622000.0,0.20000000000000004,0.3157894736842105,0.10725552050473186,0.001304002605969298,1.0,0.0,0.0,0.5,0.4444444444444444,0.14861111111111114,0.0,0.8956521739130459,0.0,0.5353535353535221,47.6729,-122.379,0.17536534446764093,0.0068349389160970875,1.0,0.1818181818181818,0.26666666666666666
5700001100,580000.0,0.30000000000000004,0.15789473684210525,0.19978969505783384,0.004435237591107129,0.25,0.0,0.0,0.75,0.33333333333333326,0.1736111111111111,0.2702702702702703,0.2434782608695656,0.0,0.7222222222222285,47.5782,-122.292,0.31941544885177453,0.013838060384263495,0.0,0.8181818181818182,0.2
3856904740,490000.0,0.1,0.05263157894736842,0.044164037854889586,0.002465491265931023,0.0,0.0,0.0,0.5,0.2222222222222222,0.04583333333333334,0.05405405405405406,0.21739130434782794,0.0,0.5252525252525402,47.6698,-122.323,0.16701461377870566,0.009734406113772133,0.0,0.8181818181818182,0.6666666666666666
2195700050,810000.0,0.30000000000000004,0.3684210526315789,0.31019978969505785,0.05965633779877031,0.5,0.0,0.0,0.5,0.7777777777777777,0.4166666666666667,0.0,0.7652173913043505,0.0,0.35858585858585457,47.7391,-122.102,0.4634655532359081,0.12954765620795436,0.0,0.36363636363636365,0.6
325059126,565000.0,0.30000000000000004,0.05263157894736842,0.17245005257623555,0.011667820350991488,0.0,0.0,0.0,1.0,0.33333333333333326,0.23472222222222222,0.0,0.5304347826086975,0.0,0.1616161616161662,47.6893,-122.164,0.11691022964509393,0.040222539152898126,1.0,0.09090909090909091,0.26666666666666666
7518503065,335000.0,0.0,0.05263157894736842,0.019978969505783394,0.004542123050612809,0.0,0.0,0.0,0.5,0.2222222222222222,0.03333333333333334,0.0,0.0608695652173914,0.0,0.5858585858586025,47.6821,-122.38,0.12734864300626306,0.014174425488402132,0.0,0.4545454545454545,0.7333333333333333
722069232,998000.0,0.30000000000000004,0.5263157894736841,0.34069400630914826,0.9999999999999998,0.5,0.0,0.0,0.5,0.6666666666666667,0.4569444444444445,0.0,0.8000000000000007,0.0,0.28787878787881027,47.414,-122.087,0.32985386221294366,0.12194916850546257,0.0,0.7272727272727273,0.13333333333333333
4345000170,210000.0,0.20000000000000004,0.4210526315789474,0.08307045215562567,0.014860132741561137,0.0,0.0,0.0,0.5,0.33333333333333326,0.05555555555555555,0.16988416988416988,0.8260869565217419,0.0,0.14646464646466484,47.365,-122.184,0.162839248434238,0.025109655023949195,1.0,0.36363636363636365,0.1
3818400060,495000.0,0.30000000000000004,0.3684210526315789,0.202944269190326,0.0042998493423999345,0.5,0.0,0.0,0.5,0.4444444444444444,0.275,0.0,0.9043478260869584,0.0,0.13636363636362603,47.7719,-122.235,0.4572025052192067,0.013484877024917928,0.0,0.8181818181818182,0.9999999999999999
8650300130,630000.0,0.30000000000000004,0.3684210526315789,0.21135646687697163,0.004162425180178345,0.5,0.0,0.0,0.5,0.5555555555555556,0.28611111111111115,0.0,0.8608695652173921,0.0,0.16666666666668561,47.7034,-122.236,0.6116910229645094,0.014271971368602334,0.0,0.7272727272727273,0.23333333333333334
8964800755,1590000.0,0.30000000000000004,0.3157894736842105,0.28496319663512093,0.01068142025326764,0.0,0.0,0.0,0.75,0.5555555555555556,0.2222222222222222,0.44787644787644787,0.46086956521739353,0.0,0.015151515151501371,47.6182,-122.215,0.33194154488517746,0.03788816533017599,1.0,0.0,0.5
6633900050,575000.0,0.20000000000000004,0.3684210526315789,0.12828601472134596,0.004233682153182133,0.5,0.0,0.0,0.75,0.33333333333333326,0.17638888888888887,0.0,0.7913043478260882,0.0,0.1616161616161662,47.6954,-122.199,0.21711899791231734,0.011459959098003337,0.0,0.6363636363636364,0.8333333333333334
5469700570,469500.0,0.4,0.3684210526315789,0.2565720294426919,0.024554134940347732,0.0,0.0,0.0,0.75,0.4444444444444444,0.1652777777777778,0.5019305019305019,0.6000000000000014,0.0,0.1515151515151274,47.3908,-122.173,0.29018789144050106,0.07035748883267855,0.0,0.6363636363636364,0.3666666666666667
8691440100,895000.0,0.30000000000000004,0.47368421052631576,0.28496319663512093,0.005012419072437802,0.5,0.0,0.0,0.5,0.6666666666666667,0.38333333333333336,0.0,0.9826086956521749,0.0,0.37373737373735594,47.5919,-121.975,0.55741127348643,0.01572843226952263,0.0,0.4545454545454545,0.16666666666666669
6716700240,725000.0,0.30000000000000004,0.05263157894736842,0.11251314405888538,0.003931348996294637,0.25,0.0,0.0,0.75,0.33333333333333326,0.15555555555555556,0.0,0.2260869565217405,0.0,0.5757575757575637,47.6804,-122.316,0.21085594989561587,0.012156234863570314,1.0,0.1818181818181818,0.16666666666666669
9828202255,890000.0,0.30000000000000004,0.4210526315789474,0.2187171398527865,0.003829553320574942,0.0,0.0,0.0,1.0,0.4444444444444444,0.10833333333333332,0.5212355212355212,0.17391304347826164,0.0,0.6111111111110858,47.6158,-122.293,0.221294363256785,0.011819869759431677,0.0,0.7272727272727273,0.7
4139900050,1468000.0,0.30000000000000004,0.5263157894736841,0.4710830704521556,0.034429333441915386,0.5,0.0,0.0,0.5,0.8888888888888888,0.6291666666666667,0.0,0.7652173913043505,0.0,0.02525252525254018,47.5469,-122.127,0.8455114822546973,0.11293122006350574,0.0,0.36363636363636365,0.6
8691390860,715000.0,0.30000000000000004,0.3684210526315789,0.2902208201892744,0.0060975609756097554,0.5,0.0,0.0,0.5,0.5555555555555556,0.3902777777777778,0.0,0.8956521739130459,0.0,0.37373737373735594,47.5994,-121.975,0.5281837160751566,0.016633254399655562,0.0,0.4545454545454545,0.6333333333333333
162500030,324000.0,0.20000000000000004,0.05263157894736842,0.06624605678233439,0.006681868154240807,0.0,0.0,0.0,0.75,0.33333333333333326,0.09444444444444446,0.0,0.4956521739130437,0.0,0.6666666666666856,47.7675,-122.334,0.18997912317327767,0.02594047683117163,0.0,0.9999999999999999,0.13333333333333333
3451000206,340000.0,0.20000000000000004,0.21052631578947367,0.16929547844374343,0.012848650189339957,0.0,0.0,0.0,0.5,0.33333333333333326,0.10555555555555556,0.34749034749034746,0.41739130434782723,0.0,0.7323232323232105,47.5074,-122.353,0.19415448851774533,0.041621817986114855,0.0,0.8181818181818182,0.5
1959701800,2147500.0,0.20000000000000004,0.5789473684210527,0.43427970557308093,0.004949305753491591,0.5,0.0,1.0,1.0,0.6666666666666667,0.35555555555555557,0.6254826254826255,0.07826086956522005,0.0,0.5101010101010388,47.6465,-122.319,0.47390396659707723,0.015519885904956676,0.0,0.5454545454545454,0.03333333333333333
